;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
4-4-2022 08:00;0.000674694;0.001;0.001;200;90;0.25;;
4-4-2022 09:00;0.00067456;0.001;0.001;200;90;0.25;;
4-4-2022 10:00;0.000684112;0.001;0.001;200;90;0.25;;
4-4-2022 11:00;0.000697009;0.001;0.001;200;90;0.25;;
4-4-2022 12:00;0.000670832;0.001;0.001;200;90;0.25;;
4-4-2022 13:00;0.000641443;0.001;0.001;200;90;0.25;;
4-4-2022 14:00;0.000612162;0.001;0.001;200;90;0.25;;
4-4-2022 15:00;0.00061065;0.001;0.001;200;90;0.25;;
4-4-2022 16:00;0.000626353;0.001;0.001;200;90;0.25;;
4-4-2022 17:00;0.000650651;0.001;0.001;200;90;0.25;;
4-4-2022 18:00;0.000616443;0.001;0.001;200;90;0.25;;
4-4-2022 19:00;0.000541501;0.001;0.001;200;90;0.25;;
4-4-2022 20:00;0.00045444;0.001;0.001;200;90;0.25;;
4-4-2022 21:00;0.000356812;0.001;0.001;200;90;0.25;;
4-4-2022 22:00;0.00028182;0.001;0.001;200;90;0.25;;
4-4-2022 23:00;0.000228381;0.001;0.001;200;90;0.25;;
5-4-2022 00:00;0.00017667;0.001;0.001;200;90;0.25;;
5-4-2022 01:00;0.000169594;0.001;0.001;200;90;0.25;;
5-4-2022 02:00;0.000164702;0.001;0.001;200;90;0.25;;
5-4-2022 03:00;0.000225354;0.001;0.001;200;90;0.25;;
5-4-2022 04:00;0.000375311;0.001;0.001;200;90;0.25;;
5-4-2022 05:00;0.000484975;0.001;0.001;200;90;0.25;;
5-4-2022 06:00;0.000547518;0.001;0.001;200;90;0.25;;
5-4-2022 07:00;0.000591871;0.001;0.001;200;90;0.25;;
5-4-2022 08:00;0.000610787;0.001;0.001;200;90;0.25;;
5-4-2022 09:00;0.000610553;0.001;0.001;200;90;0.25;;
5-4-2022 10:00;0.000619888;0.001;0.001;200;90;0.25;;
5-4-2022 11:00;0.000630847;0.001;0.001;200;90;0.25;;
5-4-2022 12:00;0.000602104;0.001;0.001;200;90;0.25;;
5-4-2022 13:00;0.000571287;0.001;0.001;200;90;0.25;;
5-4-2022 14:00;0.000541827;0.001;0.001;200;90;0.25;;
5-4-2022 15:00;0.000542342;0.001;0.001;200;90;0.25;;
5-4-2022 16:00;0.00056419;0.001;0.001;200;90;0.25;;
5-4-2022 17:00;0.000597979;0.001;0.001;200;90;0.25;;
5-4-2022 18:00;0.000565337;0.001;0.001;200;90;0.25;;
5-4-2022 19:00;0.000486445;0.001;0.001;200;90;0.25;;
5-4-2022 20:00;0.000397068;0.001;0.001;200;90;0.25;;
5-4-2022 21:00;0.000300792;0.001;0.001;200;90;0.25;;
5-4-2022 22:00;0.000226485;0.001;0.001;200;90;0.25;;
5-4-2022 23:00;0.000181551;0.001;0.001;200;90;0.25;;
6-4-2022 00:00;0.000260464;0.001;0.001;200;90;0.25;;
6-4-2022 01:00;0.000253484;0.001;0.001;200;90;0.25;;
6-4-2022 02:00;0.000248771;0.001;0.001;200;90;0.25;;
6-4-2022 03:00;0.000298789;0.001;0.001;200;90;0.25;;
6-4-2022 04:00;0.000441629;0.001;0.001;200;90;0.25;;
6-4-2022 05:00;0.000567272;0.001;0.001;200;90;0.25;;
6-4-2022 06:00;0.000645641;0.001;0.001;200;90;0.25;;
6-4-2022 07:00;0.000690966;0.001;0.001;200;90;0.25;;
6-4-2022 08:00;0.000701473;0.001;0.001;200;90;0.25;;
6-4-2022 09:00;0.000700858;0.001;0.001;200;90;0.25;;
6-4-2022 10:00;0.000709454;0.001;0.001;200;90;0.25;;
6-4-2022 11:00;0.00072312;0.001;0.001;200;90;0.25;;
6-4-2022 12:00;0.00070117;0.001;0.001;200;90;0.25;;
6-4-2022 13:00;0.000673917;0.001;0.001;200;90;0.25;;
6-4-2022 14:00;0.000648686;0.001;0.001;200;90;0.25;;
6-4-2022 15:00;0.000651375;0.001;0.001;200;90;0.25;;
6-4-2022 16:00;0.000669197;0.001;0.001;200;90;0.25;;
6-4-2022 17:00;0.000681357;0.001;0.001;200;90;0.25;;
6-4-2022 18:00;0.000639027;0.001;0.001;200;90;0.25;;
6-4-2022 19:00;0.000563604;0.001;0.001;200;90;0.25;;
6-4-2022 20:00;0.000480083;0.001;0.001;200;90;0.25;;
6-4-2022 21:00;0.000388126;0.001;0.001;200;90;0.25;;
6-4-2022 22:00;0.000314196;0.001;0.001;200;90;0.25;;
6-4-2022 23:00;0.000265191;0.001;0.001;200;90;0.25;;
7-4-2022 00:00;0.000153198;0.001;0.001;200;90;0.25;;
7-4-2022 01:00;0.000143015;0.001;0.001;200;90;0.25;;
7-4-2022 02:00;0.00013716;0.001;0.001;200;90;0.25;;
7-4-2022 03:00;0.000134665;0.001;0.001;200;90;0.25;;
7-4-2022 04:00;0.000176288;0.001;0.001;200;90;0.25;;
7-4-2022 05:00;0.000231827;0.001;0.001;200;90;0.25;;
7-4-2022 06:00;0.000301525;0.001;0.001;200;90;0.25;;
7-4-2022 07:00;0.000370063;0.001;0.001;200;90;0.25;;
7-4-2022 08:00;0.00041488;0.001;0.001;200;90;0.25;;
7-4-2022 09:00;0.000423505;0.001;0.001;200;90;0.25;;
7-4-2022 10:00;0.000432751;0.001;0.001;200;90;0.25;;
7-4-2022 11:00;0.00043721;0.001;0.001;200;90;0.25;;
7-4-2022 12:00;0.000403409;0.001;0.001;200;90;0.25;;
7-4-2022 13:00;0.000373996;0.001;0.001;200;90;0.25;;
7-4-2022 14:00;0.000361162;0.001;0.001;200;90;0.25;;
7-4-2022 15:00;0.000376612;0.001;0.001;200;90;0.25;;
7-4-2022 16:00;0.000409139;0.001;0.001;200;90;0.25;;
7-4-2022 17:00;0.000409018;0.001;0.001;200;90;0.25;;
7-4-2022 18:00;0.000360624;0.001;0.001;200;90;0.25;;
7-4-2022 19:00;0.000295016;0.001;0.001;200;90;0.25;;
7-4-2022 20:00;0.000243921;0.001;0.001;200;90;0.25;;
7-4-2022 21:00;0.000192748;0.001;0.001;200;90;0.25;;
7-4-2022 22:00;0.000152036;0.001;0.001;200;90;0.25;;
7-4-2022 23:00;0.000139609;0.001;0.001;200;90;0.25;;
8-4-2022 00:00;0.000147257;0.001;0.001;200;90;0.25;;
8-4-2022 01:00;0.000137118;0.001;0.001;200;90;0.25;;
8-4-2022 02:00;0.00013152;0.001;0.001;200;90;0.25;;
8-4-2022 03:00;0.000127929;0.001;0.001;200;90;0.25;;
8-4-2022 04:00;0.000132523;0.001;0.001;200;90;0.25;;
8-4-2022 05:00;0.000145951;0.001;0.001;200;90;0.25;;
8-4-2022 06:00;0.000197088;0.001;0.001;200;90;0.25;;
8-4-2022 07:00;0.000271542;0.001;0.001;200;90;0.25;;
8-4-2022 08:00;0.000336459;0.001;0.001;200;90;0.25;;
8-4-2022 09:00;0.000369382;0.001;0.001;200;90;0.25;;
8-4-2022 10:00;0.000376982;0.001;0.001;200;90;0.25;;
8-4-2022 11:00;0.000380843;0.001;0.001;200;90;0.25;;
8-4-2022 12:00;0.000351545;0.001;0.001;200;90;0.25;;
8-4-2022 13:00;0.000322119;0.001;0.001;200;90;0.25;;
8-4-2022 14:00;0.000306374;0.001;0.001;200;90;0.25;;
8-4-2022 15:00;0.000308952;0.001;0.001;200;90;0.25;;
8-4-2022 16:00;0.000337238;0.001;0.001;200;90;0.25;;
8-4-2022 17:00;0.000372246;0.001;0.001;200;90;0.25;;
8-4-2022 18:00;0.000363306;0.001;0.001;200;90;0.25;;
8-4-2022 19:00;0.000346174;0.001;0.001;200;90;0.25;;
8-4-2022 20:00;0.000311417;0.001;0.001;200;90;0.25;;
8-4-2022 21:00;0.000272813;0.001;0.001;200;90;0.25;;
8-4-2022 22:00;0.000218943;0.001;0.001;200;90;0.25;;
8-4-2022 23:00;0.000191033;0.001;0.001;200;90;0.25;;
9-4-2022 00:00;0.000250967;0.001;0.001;200;90;0.25;;
9-4-2022 01:00;0.000243881;0.001;0.001;200;90;0.25;;
9-4-2022 02:00;0.00023908;0.001;0.001;200;90;0.25;;
9-4-2022 03:00;0.000299232;0.001;0.001;200;90;0.25;;
9-4-2022 04:00;0.000458816;0.001;0.001;200;90;0.25;;
9-4-2022 05:00;0.000587951;0.001;0.001;200;90;0.25;;
9-4-2022 06:00;0.000658924;0.001;0.001;200;90;0.25;;
9-4-2022 07:00;0.00069679;0.001;0.001;200;90;0.25;;
9-4-2022 08:00;0.000704078;0.001;0.001;200;90;0.25;;
9-4-2022 09:00;0.000703477;0.001;0.001;200;90;0.25;;
9-4-2022 10:00;0.000712378;0.001;0.001;200;90;0.25;;
9-4-2022 11:00;0.000725288;0.001;0.001;200;90;0.25;;
9-4-2022 12:00;0.000703921;0.001;0.001;200;90;0.25;;
9-4-2022 13:00;0.000676388;0.001;0.001;200;90;0.25;;
9-4-2022 14:00;0.000647777;0.001;0.001;200;90;0.25;;
9-4-2022 15:00;0.000645138;0.001;0.001;200;90;0.25;;
9-4-2022 16:00;0.000658622;0.001;0.001;200;90;0.25;;
9-4-2022 17:00;0.000679234;0.001;0.001;200;90;0.25;;
9-4-2022 18:00;0.000644134;0.001;0.001;200;90;0.25;;
9-4-2022 19:00;0.000569345;0.001;0.001;200;90;0.25;;
9-4-2022 20:00;0.000481681;0.001;0.001;200;90;0.25;;
9-4-2022 21:00;0.000384846;0.001;0.001;200;90;0.25;;
9-4-2022 22:00;0.000311882;0.001;0.001;200;90;0.25;;
9-4-2022 23:00;0.000254954;0.001;0.001;200;90;0.25;;
10-4-2022 00:00;0.000282189;0.001;0.001;200;90;0.25;;
10-4-2022 01:00;0.0002752;0.001;0.001;200;90;0.25;;
10-4-2022 02:00;0.000270449;0.001;0.001;200;90;0.25;;
10-4-2022 03:00;0.000331305;0.001;0.001;200;90;0.25;;
10-4-2022 04:00;0.000481817;0.001;0.001;200;90;0.25;;
10-4-2022 05:00;0.000614302;0.001;0.001;200;90;0.25;;
10-4-2022 06:00;0.000689936;0.001;0.001;200;90;0.25;;
10-4-2022 07:00;0.000718031;0.001;0.001;200;90;0.25;;
10-4-2022 08:00;0.000724686;0.001;0.001;200;90;0.25;;
10-4-2022 09:00;0.000724625;0.001;0.001;200;90;0.25;;
10-4-2022 10:00;0.000734274;0.001;0.001;200;90;0.25;;
10-4-2022 11:00;0.000745762;0.001;0.001;200;90;0.25;;
10-4-2022 12:00;0.000725696;0.001;0.001;200;90;0.25;;
10-4-2022 13:00;0.000699243;0.001;0.001;200;90;0.25;;
10-4-2022 14:00;0.000676182;0.001;0.001;200;90;0.25;;
10-4-2022 15:00;0.00068355;0.001;0.001;200;90;0.25;;
10-4-2022 16:00;0.000714602;0.001;0.001;200;90;0.25;;
10-4-2022 17:00;0.000730176;0.001;0.001;200;90;0.25;;
10-4-2022 18:00;0.000677101;0.001;0.001;200;90;0.25;;
10-4-2022 19:00;0.000584749;0.001;0.001;200;90;0.25;;
10-4-2022 20:00;0.000490318;0.001;0.001;200;90;0.25;;
10-4-2022 21:00;0.000399704;0.001;0.001;200;90;0.25;;
10-4-2022 22:00;0.000324404;0.001;0.001;200;90;0.25;;
10-4-2022 23:00;0.000287477;0.001;0.001;200;90;0.25;;
11-4-2022 00:00;0.000253476;0.001;0.001;200;90;0.25;;
11-4-2022 01:00;0.000246402;0.001;0.001;200;90;0.25;;
11-4-2022 02:00;0.000241468;0.001;0.001;200;90;0.25;;
11-4-2022 03:00;0.000306586;0.001;0.001;200;90;0.25;;
11-4-2022 04:00;0.000463518;0.001;0.001;200;90;0.25;;
11-4-2022 05:00;0.000589414;0.001;0.001;200;90;0.25;;
11-4-2022 06:00;0.000658199;0.001;0.001;200;90;0.25;;
11-4-2022 07:00;0.000693775;0.001;0.001;200;90;0.25;;
11-4-2022 08:00;0.000700007;0.001;0.001;200;90;0.25;;
11-4-2022 09:00;0.000700078;0.001;0.001;200;90;0.25;;
11-4-2022 10:00;0.000709885;0.001;0.001;200;90;0.25;;
11-4-2022 11:00;0.000722914;0.001;0.001;200;90;0.25;;
11-4-2022 12:00;0.000699742;0.001;0.001;200;90;0.25;;
11-4-2022 13:00;0.000671606;0.001;0.001;200;90;0.25;;
11-4-2022 14:00;0.000644901;0.001;0.001;200;90;0.25;;
11-4-2022 15:00;0.000648749;0.001;0.001;200;90;0.25;;
11-4-2022 16:00;0.000675736;0.001;0.001;200;90;0.25;;
11-4-2022 17:00;0.000701353;0.001;0.001;200;90;0.25;;
11-4-2022 18:00;0.000656877;0.001;0.001;200;90;0.25;;
11-4-2022 19:00;0.000567555;0.001;0.001;200;90;0.25;;
11-4-2022 20:00;0.00047212;0.001;0.001;200;90;0.25;;
11-4-2022 21:00;0.000376784;0.001;0.001;200;90;0.25;;
11-4-2022 22:00;0.00030102;0.001;0.001;200;90;0.25;;
11-4-2022 23:00;0.000258606;0.001;0.001;200;90;0.25;;
12-4-2022 00:00;0.000249681;0.001;0.001;200;90;0.25;;
12-4-2022 01:00;0.000242606;0.001;0.001;200;90;0.25;;
12-4-2022 02:00;0.00023768;0.001;0.001;200;90;0.25;;
12-4-2022 03:00;0.000296492;0.001;0.001;200;90;0.25;;
12-4-2022 04:00;0.000448524;0.001;0.001;200;90;0.25;;
12-4-2022 05:00;0.000571938;0.001;0.001;200;90;0.25;;
12-4-2022 06:00;0.00064189;0.001;0.001;200;90;0.25;;
12-4-2022 07:00;0.000681551;0.001;0.001;200;90;0.25;;
12-4-2022 08:00;0.000689739;0.001;0.001;200;90;0.25;;
12-4-2022 09:00;0.000689774;0.001;0.001;200;90;0.25;;
12-4-2022 10:00;0.000699062;0.001;0.001;200;90;0.25;;
12-4-2022 11:00;0.000713192;0.001;0.001;200;90;0.25;;
12-4-2022 12:00;0.000690651;0.001;0.001;200;90;0.25;;
12-4-2022 13:00;0.000662494;0.001;0.001;200;90;0.25;;
12-4-2022 14:00;0.000636049;0.001;0.001;200;90;0.25;;
12-4-2022 15:00;0.000637464;0.001;0.001;200;90;0.25;;
12-4-2022 16:00;0.000659598;0.001;0.001;200;90;0.25;;
12-4-2022 17:00;0.000683266;0.001;0.001;200;90;0.25;;
12-4-2022 18:00;0.000643641;0.001;0.001;200;90;0.25;;
12-4-2022 19:00;0.000561749;0.001;0.001;200;90;0.25;;
12-4-2022 20:00;0.00047165;0.001;0.001;200;90;0.25;;
12-4-2022 21:00;0.000377677;0.001;0.001;200;90;0.25;;
12-4-2022 22:00;0.000303733;0.001;0.001;200;90;0.25;;
12-4-2022 23:00;0.000254509;0.001;0.001;200;90;0.25;;
13-4-2022 00:00;0.000217868;0.001;0.001;200;90;0.25;;
13-4-2022 01:00;0.000210736;0.001;0.001;200;90;0.25;;
13-4-2022 02:00;0.000205762;0.001;0.001;200;90;0.25;;
13-4-2022 03:00;0.000268236;0.001;0.001;200;90;0.25;;
13-4-2022 04:00;0.000432139;0.001;0.001;200;90;0.25;;
13-4-2022 05:00;0.000562108;0.001;0.001;200;90;0.25;;
13-4-2022 06:00;0.000633479;0.001;0.001;200;90;0.25;;
13-4-2022 07:00;0.00067292;0.001;0.001;200;90;0.25;;
13-4-2022 08:00;0.000684124;0.001;0.001;200;90;0.25;;
13-4-2022 09:00;0.000683788;0.001;0.001;200;90;0.25;;
13-4-2022 10:00;0.000693434;0.001;0.001;200;90;0.25;;
13-4-2022 11:00;0.000707005;0.001;0.001;200;90;0.25;;
13-4-2022 12:00;0.000683451;0.001;0.001;200;90;0.25;;
13-4-2022 13:00;0.000654362;0.001;0.001;200;90;0.25;;
13-4-2022 14:00;0.00062433;0.001;0.001;200;90;0.25;;
13-4-2022 15:00;0.000620537;0.001;0.001;200;90;0.25;;
13-4-2022 16:00;0.000632928;0.001;0.001;200;90;0.25;;
13-4-2022 17:00;0.000656195;0.001;0.001;200;90;0.25;;
13-4-2022 18:00;0.000622349;0.001;0.001;200;90;0.25;;
13-4-2022 19:00;0.000546874;0.001;0.001;200;90;0.25;;
13-4-2022 20:00;0.000457335;0.001;0.001;200;90;0.25;;
13-4-2022 21:00;0.000357018;0.001;0.001;200;90;0.25;;
13-4-2022 22:00;0.000282011;0.001;0.001;200;90;0.25;;
13-4-2022 23:00;0.000222022;0.001;0.001;200;90;0.25;;
14-4-2022 00:00;0.000173447;0.001;0.001;200;90;0.25;;
14-4-2022 01:00;0.000163098;0.001;0.001;200;90;0.25;;
14-4-2022 02:00;0.000157196;0.001;0.001;200;90;0.25;;
14-4-2022 03:00;0.000167246;0.001;0.001;200;90;0.25;;
14-4-2022 04:00;0.000218717;0.001;0.001;200;90;0.25;;
14-4-2022 05:00;0.000258726;0.001;0.001;200;90;0.25;;
14-4-2022 06:00;0.000308996;0.001;0.001;200;90;0.25;;
14-4-2022 07:00;0.000370653;0.001;0.001;200;90;0.25;;
14-4-2022 08:00;0.0004167;0.001;0.001;200;90;0.25;;
14-4-2022 09:00;0.000425275;0.001;0.001;200;90;0.25;;
14-4-2022 10:00;0.000433915;0.001;0.001;200;90;0.25;;
14-4-2022 11:00;0.00043374;0.001;0.001;200;90;0.25;;
14-4-2022 12:00;0.000397546;0.001;0.001;200;90;0.25;;
14-4-2022 13:00;0.000368254;0.001;0.001;200;90;0.25;;
14-4-2022 14:00;0.000351164;0.001;0.001;200;90;0.25;;
14-4-2022 15:00;0.00035779;0.001;0.001;200;90;0.25;;
14-4-2022 16:00;0.000374395;0.001;0.001;200;90;0.25;;
14-4-2022 17:00;0.000382057;0.001;0.001;200;90;0.25;;
14-4-2022 18:00;0.000348387;0.001;0.001;200;90;0.25;;
14-4-2022 19:00;0.000297878;0.001;0.001;200;90;0.25;;
14-4-2022 20:00;0.000252597;0.001;0.001;200;90;0.25;;
14-4-2022 21:00;0.000198396;0.001;0.001;200;90;0.25;;
14-4-2022 22:00;0.000172276;0.001;0.001;200;90;0.25;;
14-4-2022 23:00;0.000164835;0.001;0.001;200;90;0.25;;
15-4-2022 00:00;0.000122859;0.001;0.001;200;90;0.25;;
15-4-2022 01:00;0.000112724;0.001;0.001;200;90;0.25;;
15-4-2022 02:00;0.00010707;0.001;0.001;200;90;0.25;;
15-4-2022 03:00;0.000103484;0.001;0.001;200;90;0.25;;
15-4-2022 04:00;0.000107996;0.001;0.001;200;90;0.25;;
15-4-2022 05:00;0.000133829;0.001;0.001;200;90;0.25;;
15-4-2022 06:00;0.000192214;0.001;0.001;200;90;0.25;;
15-4-2022 07:00;0.000264621;0.001;0.001;200;90;0.25;;
15-4-2022 08:00;0.000324377;0.001;0.001;200;90;0.25;;
15-4-2022 09:00;0.000354141;0.001;0.001;200;90;0.25;;
15-4-2022 10:00;0.000361713;0.001;0.001;200;90;0.25;;
15-4-2022 11:00;0.000364832;0.001;0.001;200;90;0.25;;
15-4-2022 12:00;0.000340616;0.001;0.001;200;90;0.25;;
15-4-2022 13:00;0.000312199;0.001;0.001;200;90;0.25;;
15-4-2022 14:00;0.00029842;0.001;0.001;200;90;0.25;;
15-4-2022 15:00;0.000302994;0.001;0.001;200;90;0.25;;
15-4-2022 16:00;0.000332969;0.001;0.001;200;90;0.25;;
15-4-2022 17:00;0.000355833;0.001;0.001;200;90;0.25;;
15-4-2022 18:00;0.000347203;0.001;0.001;200;90;0.25;;
15-4-2022 19:00;0.000320495;0.001;0.001;200;90;0.25;;
15-4-2022 20:00;0.000283909;0.001;0.001;200;90;0.25;;
15-4-2022 21:00;0.000246105;0.001;0.001;200;90;0.25;;
15-4-2022 22:00;0.000191346;0.001;0.001;200;90;0.25;;
15-4-2022 23:00;0.000161725;0.001;0.001;200;90;0.25;;
16-4-2022 00:00;0.000228577;0.001;0.001;200;90;0.25;;
16-4-2022 01:00;0.000221455;0.001;0.001;200;90;0.25;;
16-4-2022 02:00;0.000216518;0.001;0.001;200;90;0.25;;
16-4-2022 03:00;0.000276888;0.001;0.001;200;90;0.25;;
16-4-2022 04:00;0.000436808;0.001;0.001;200;90;0.25;;
16-4-2022 05:00;0.000560151;0.001;0.001;200;90;0.25;;
16-4-2022 06:00;0.000628354;0.001;0.001;200;90;0.25;;
16-4-2022 07:00;0.000669611;0.001;0.001;200;90;0.25;;
16-4-2022 08:00;0.000684687;0.001;0.001;200;90;0.25;;
16-4-2022 09:00;0.000684232;0.001;0.001;200;90;0.25;;
16-4-2022 10:00;0.000693884;0.001;0.001;200;90;0.25;;
16-4-2022 11:00;0.000707743;0.001;0.001;200;90;0.25;;
16-4-2022 12:00;0.000682743;0.001;0.001;200;90;0.25;;
16-4-2022 13:00;0.000653603;0.001;0.001;200;90;0.25;;
16-4-2022 14:00;0.000623007;0.001;0.001;200;90;0.25;;
16-4-2022 15:00;0.000618814;0.001;0.001;200;90;0.25;;
16-4-2022 16:00;0.000631345;0.001;0.001;200;90;0.25;;
16-4-2022 17:00;0.000658468;0.001;0.001;200;90;0.25;;
16-4-2022 18:00;0.000628257;0.001;0.001;200;90;0.25;;
16-4-2022 19:00;0.000554814;0.001;0.001;200;90;0.25;;
16-4-2022 20:00;0.000466923;0.001;0.001;200;90;0.25;;
16-4-2022 21:00;0.000367484;0.001;0.001;200;90;0.25;;
16-4-2022 22:00;0.000293184;0.001;0.001;200;90;0.25;;
16-4-2022 23:00;0.000232647;0.001;0.001;200;90;0.25;;
17-4-2022 00:00;0.000270222;0.001;0.001;200;90;0.25;;
17-4-2022 01:00;0.000263204;0.001;0.001;200;90;0.25;;
17-4-2022 02:00;0.000258372;0.001;0.001;200;90;0.25;;
17-4-2022 03:00;0.000320784;0.001;0.001;200;90;0.25;;
17-4-2022 04:00;0.000473828;0.001;0.001;200;90;0.25;;
17-4-2022 05:00;0.000604195;0.001;0.001;200;90;0.25;;
17-4-2022 06:00;0.000676743;0.001;0.001;200;90;0.25;;
17-4-2022 07:00;0.000705777;0.001;0.001;200;90;0.25;;
17-4-2022 08:00;0.000712533;0.001;0.001;200;90;0.25;;
17-4-2022 09:00;0.000712344;0.001;0.001;200;90;0.25;;
17-4-2022 10:00;0.000721514;0.001;0.001;200;90;0.25;;
17-4-2022 11:00;0.000735766;0.001;0.001;200;90;0.25;;
17-4-2022 12:00;0.000714743;0.001;0.001;200;90;0.25;;
17-4-2022 13:00;0.000687485;0.001;0.001;200;90;0.25;;
17-4-2022 14:00;0.000662493;0.001;0.001;200;90;0.25;;
17-4-2022 15:00;0.00066878;0.001;0.001;200;90;0.25;;
17-4-2022 16:00;0.000701543;0.001;0.001;200;90;0.25;;
17-4-2022 17:00;0.000724707;0.001;0.001;200;90;0.25;;
17-4-2022 18:00;0.000675898;0.001;0.001;200;90;0.25;;
17-4-2022 19:00;0.000581889;0.001;0.001;200;90;0.25;;
17-4-2022 20:00;0.000485141;0.001;0.001;200;90;0.25;;
17-4-2022 21:00;0.000393576;0.001;0.001;200;90;0.25;;
17-4-2022 22:00;0.00031763;0.001;0.001;200;90;0.25;;
17-4-2022 23:00;0.000275339;0.001;0.001;200;90;0.25;;
18-4-2022 00:00;0.00025631;0.001;0.001;200;90;0.25;;
18-4-2022 01:00;0.00024928;0.001;0.001;200;90;0.25;;
18-4-2022 02:00;0.000244356;0.001;0.001;200;90;0.25;;
18-4-2022 03:00;0.000307269;0.001;0.001;200;90;0.25;;
18-4-2022 04:00;0.000464371;0.001;0.001;200;90;0.25;;
18-4-2022 05:00;0.000601872;0.001;0.001;200;90;0.25;;
18-4-2022 06:00;0.000680964;0.001;0.001;200;90;0.25;;
18-4-2022 07:00;0.000715063;0.001;0.001;200;90;0.25;;
18-4-2022 08:00;0.000721674;0.001;0.001;200;90;0.25;;
18-4-2022 09:00;0.000721634;0.001;0.001;200;90;0.25;;
18-4-2022 10:00;0.00073103;0.001;0.001;200;90;0.25;;
18-4-2022 11:00;0.000744623;0.001;0.001;200;90;0.25;;
18-4-2022 12:00;0.000722882;0.001;0.001;200;90;0.25;;
18-4-2022 13:00;0.000695443;0.001;0.001;200;90;0.25;;
18-4-2022 14:00;0.000670383;0.001;0.001;200;90;0.25;;
18-4-2022 15:00;0.000676489;0.001;0.001;200;90;0.25;;
18-4-2022 16:00;0.00070515;0.001;0.001;200;90;0.25;;
18-4-2022 17:00;0.000721443;0.001;0.001;200;90;0.25;;
18-4-2022 18:00;0.00066958;0.001;0.001;200;90;0.25;;
18-4-2022 19:00;0.000576692;0.001;0.001;200;90;0.25;;
18-4-2022 20:00;0.000480012;0.001;0.001;200;90;0.25;;
18-4-2022 21:00;0.000384476;0.001;0.001;200;90;0.25;;
18-4-2022 22:00;0.000305809;0.001;0.001;200;90;0.25;;
18-4-2022 23:00;0.000261605;0.001;0.001;200;90;0.25;;
19-4-2022 00:00;0.000246258;0.001;0.001;200;90;0.25;;
19-4-2022 01:00;0.000239174;0.001;0.001;200;90;0.25;;
19-4-2022 02:00;0.000234251;0.001;0.001;200;90;0.25;;
19-4-2022 03:00;0.00029585;0.001;0.001;200;90;0.25;;
19-4-2022 04:00;0.000448638;0.001;0.001;200;90;0.25;;
19-4-2022 05:00;0.000567288;0.001;0.001;200;90;0.25;;
19-4-2022 06:00;0.000632492;0.001;0.001;200;90;0.25;;
19-4-2022 07:00;0.000671089;0.001;0.001;200;90;0.25;;
19-4-2022 08:00;0.00067997;0.001;0.001;200;90;0.25;;
19-4-2022 09:00;0.000679799;0.001;0.001;200;90;0.25;;
19-4-2022 10:00;0.000689161;0.001;0.001;200;90;0.25;;
19-4-2022 11:00;0.000703018;0.001;0.001;200;90;0.25;;
19-4-2022 12:00;0.000678996;0.001;0.001;200;90;0.25;;
19-4-2022 13:00;0.000650281;0.001;0.001;200;90;0.25;;
19-4-2022 14:00;0.000622342;0.001;0.001;200;90;0.25;;
19-4-2022 15:00;0.000624226;0.001;0.001;200;90;0.25;;
19-4-2022 16:00;0.000648971;0.001;0.001;200;90;0.25;;
19-4-2022 17:00;0.000678882;0.001;0.001;200;90;0.25;;
19-4-2022 18:00;0.000641438;0.001;0.001;200;90;0.25;;
19-4-2022 19:00;0.000557488;0.001;0.001;200;90;0.25;;
19-4-2022 20:00;0.000465441;0.001;0.001;200;90;0.25;;
19-4-2022 21:00;0.000371449;0.001;0.001;200;90;0.25;;
19-4-2022 22:00;0.000297735;0.001;0.001;200;90;0.25;;
19-4-2022 23:00;0.000251111;0.001;0.001;200;90;0.25;;
20-4-2022 00:00;0.000234791;0.001;0.001;200;90;0.25;;
20-4-2022 01:00;0.000227646;0.001;0.001;200;90;0.25;;
20-4-2022 02:00;0.000222741;0.001;0.001;200;90;0.25;;
20-4-2022 03:00;0.000284321;0.001;0.001;200;90;0.25;;
20-4-2022 04:00;0.000443828;0.001;0.001;200;90;0.25;;
20-4-2022 05:00;0.00056397;0.001;0.001;200;90;0.25;;
20-4-2022 06:00;0.000629022;0.001;0.001;200;90;0.25;;
20-4-2022 07:00;0.000668509;0.001;0.001;200;90;0.25;;
20-4-2022 08:00;0.000681465;0.001;0.001;200;90;0.25;;
20-4-2022 09:00;0.000680781;0.001;0.001;200;90;0.25;;
20-4-2022 10:00;0.000690196;0.001;0.001;200;90;0.25;;
20-4-2022 11:00;0.000702151;0.001;0.001;200;90;0.25;;
20-4-2022 12:00;0.000677915;0.001;0.001;200;90;0.25;;
20-4-2022 13:00;0.000649829;0.001;0.001;200;90;0.25;;
20-4-2022 14:00;0.000619332;0.001;0.001;200;90;0.25;;
20-4-2022 15:00;0.00061408;0.001;0.001;200;90;0.25;;
20-4-2022 16:00;0.00062177;0.001;0.001;200;90;0.25;;
20-4-2022 17:00;0.000645646;0.001;0.001;200;90;0.25;;
20-4-2022 18:00;0.000615781;0.001;0.001;200;90;0.25;;
20-4-2022 19:00;0.000546745;0.001;0.001;200;90;0.25;;
20-4-2022 20:00;0.000461949;0.001;0.001;200;90;0.25;;
20-4-2022 21:00;0.000363236;0.001;0.001;200;90;0.25;;
